"lake_id","site_id","visit","air_temp","air_temp_units","ch4_diffusion","ch4_diffusion_units","ch4_ebullition","ch4_ebullition_units","ch4_total","ch4_total_units","ch4_deployment_length","ch4_deployment_length_units","co2_diffusion","co2_diffusion_units","co2flag","co2_ebullition","co2_ebullition_units","co2_total","co2_total_units","co2_deployment_length","co2_deployment_length_units","trap_deply_date_time","trap_deply_date_time_units","chamb_deply_date_time","chamb_deply_date_time_units","precipitation","precipitation_units","wind_speed","wind_speed_units","k_co2_600","k_ch4_600","k_co2_600_units","k_ch4_600_units"
1005,"1",1,32.6660823529412,"c",6.95,"mg CH4 m-2 d-1",33.291904,"mg CH4 m-2 d-1",40.24117,"mg CH4 m-2 d-1",90,"seconds",0,"mg CO2 m-2 d-1",NA,0.0915,"mg CO2 m-2 d-1",0.0915,"mg CO2 m-2 d-1",240,"seconds",2016-08-18 12:02:00,"UTC",2016-08-18 13:42:00,"UTC",0.00013575,"m",0.88,"m s-1",NA,NA,NA,NA
1005,"2",1,33.1383848484848,"c",12.45,"mg CH4 m-2 d-1",0.228656,"mg CH4 m-2 d-1",12.67829,"mg CH4 m-2 d-1",240,"seconds",859.19,"mg CO2 m-2 d-1",NA,4.957,"mg CO2 m-2 d-1",864.1423,"mg CO2 m-2 d-1",240,"seconds",2016-08-18 12:57:00,"UTC",2016-08-18 14:32:00,"UTC",0.000278816,"m",0.5,"m s-1",NA,NA,NA,NA
1005,"3",1,31.3224395348837,"c",17.47,"mg CH4 m-2 d-1",57.264081,"mg CH4 m-2 d-1",74.72923,"mg CH4 m-2 d-1",90,"seconds",393.07,"mg CO2 m-2 d-1",NA,0.1686,"mg CO2 m-2 d-1",393.2405,"mg CO2 m-2 d-1",300,"seconds",2016-08-18 11:40:00,"UTC",2016-08-18 13:12:00,"UTC",0,"m",1.46,"m s-1",NA,NA,NA,NA
1005,"4",1,29.0396139534884,"c",7.81,"mg CH4 m-2 d-1",0,"mg CH4 m-2 d-1",7.80763,"mg CH4 m-2 d-1",240,"seconds",925.56,"mg CO2 m-2 d-1",NA,0,"mg CO2 m-2 d-1",925.559,"mg CO2 m-2 d-1",240,"seconds",2016-08-18 11:12:00,"UTC",2016-08-18 12:09:00,"UTC",0,"m",1.04,"m s-1",NA,NA,NA,NA
1005,"5",1,33.2443511627907,"c",2.72,"mg CH4 m-2 d-1",9.280902,"mg CH4 m-2 d-1",11.9966,"mg CH4 m-2 d-1",240,"seconds",0,"mg CO2 m-2 d-1",NA,0.1065,"mg CO2 m-2 d-1",0.1065,"mg CO2 m-2 d-1",300,"seconds",2016-08-18 12:35:00,"UTC",2016-08-18 14:00:00,"UTC",0.00013575,"m",0.88,"m s-1",NA,NA,NA,NA
1005,"6",1,32.2495302325581,"c",6.46,"mg CH4 m-2 d-1",30.821719,"mg CH4 m-2 d-1",37.2854,"mg CH4 m-2 d-1",180,"seconds",0,"mg CO2 m-2 d-1",NA,0.1149,"mg CO2 m-2 d-1",0.1149,"mg CO2 m-2 d-1",300,"seconds",2016-08-18 11:52:00,"UTC",2016-08-18 13:33:00,"UTC",0.00013575,"m",0.88,"m s-1",NA,NA,NA,NA
1005,"7",1,30.8808387755102,"c",1.89,"mg CH4 m-2 d-1",0.817316,"mg CH4 m-2 d-1",2.70394,"mg CH4 m-2 d-1",300,"seconds",289.67,"mg CO2 m-2 d-1",NA,0.2567,"mg CO2 m-2 d-1",289.9288,"mg CO2 m-2 d-1",300,"seconds",2016-08-18 11:34:00,"UTC",2016-08-18 12:43:00,"UTC",0,"m",1.46,"m s-1",NA,NA,NA,NA
1005,"8",1,27.1435989795918,"c",5.23,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",240,"seconds",557.99,"mg CO2 m-2 d-1",NA,NA,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",240,"seconds",2016-08-18 10:29:00,"UTC",2016-08-18 11:40:00,"UTC",0,"m",0.91,"m s-1",NA,NA,NA,NA
1005,"9",1,33.3988860465116,"c",8.11,"mg CH4 m-2 d-1",2.32119,"mg CH4 m-2 d-1",10.43406,"mg CH4 m-2 d-1",240,"seconds",-358.43,"mg CO2 m-2 d-1",NA,0.0266,"mg CO2 m-2 d-1",-358.4066,"mg CO2 m-2 d-1",210,"seconds",2016-08-18 12:42:00,"UTC",2016-08-18 14:09:00,"UTC",0.00013575,"m",0.88,"m s-1",NA,NA,NA,NA
1005,"10",1,32.9789441860465,"c",3.61,"mg CH4 m-2 d-1",0.569295,"mg CH4 m-2 d-1",4.18217,"mg CH4 m-2 d-1",240,"seconds",0,"mg CO2 m-2 d-1",NA,0.0065,"mg CO2 m-2 d-1",0.0065,"mg CO2 m-2 d-1",240,"seconds",2016-08-18 12:08:00,"UTC",2016-08-18 13:50:00,"UTC",0.00013575,"m",0.88,"m s-1",NA,NA,NA,NA
1005,"11",1,30.2197825581395,"c",NA,"mg CH4 m-2 d-1",1033.408906,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"seconds",357.26,"mg CO2 m-2 d-1",NA,2.7097,"mg CO2 m-2 d-1",359.9665,"mg CO2 m-2 d-1",240,"seconds",2016-08-18 11:23:00,"UTC",2016-08-18 12:26:00,"UTC",0,"m",1.04,"m s-1",NA,NA,NA,NA
1005,"12",1,33.2698046511628,"c",16.02,"mg CH4 m-2 d-1",217.110634,"mg CH4 m-2 d-1",233.13208,"mg CH4 m-2 d-1",90,"seconds",0,"mg CO2 m-2 d-1",NA,0.7877,"mg CO2 m-2 d-1",0.7877,"mg CO2 m-2 d-1",180,"seconds",2016-08-18 13:09:00,"UTC",2016-08-18 14:47:00,"UTC",0.000278816,"m",0.5,"m s-1",NA,NA,NA,NA
1005,"13",1,33.1481231578947,"c",13.41,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",120,"seconds",0,"mg CO2 m-2 d-1",NA,NA,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",240,"seconds",2016-08-18 12:50:00,"UTC",2016-08-18 14:18:00,"UTC",0.00013575,"m",0.88,"m s-1",NA,NA,NA,NA
1005,"14",1,31.688173255814,"c",1.54,"mg CH4 m-2 d-1",34.341527,"mg CH4 m-2 d-1",35.87867,"mg CH4 m-2 d-1",240,"seconds",365.93,"mg CO2 m-2 d-1",NA,6.2665,"mg CO2 m-2 d-1",372.201,"mg CO2 m-2 d-1",240,"seconds",2016-08-18 11:45:00,"UTC",2016-08-18 13:20:00,"UTC",0,"m",1.46,"m s-1",NA,NA,NA,NA
1005,"15",1,28.3257418367347,"c",2.58,"mg CH4 m-2 d-1",2.312753,"mg CH4 m-2 d-1",4.8894,"mg CH4 m-2 d-1",180,"seconds",60.47,"mg CO2 m-2 d-1",NA,0.0265,"mg CO2 m-2 d-1",60.4983,"mg CO2 m-2 d-1",180,"seconds",2016-08-18 11:07:00,"UTC",2016-08-18 11:58:00,"UTC",0,"m",1.04,"m s-1",NA,NA,NA,NA
1005,"31",1,33.9693788235294,"c",36.41,"mg CH4 m-2 d-1",583.97173,"mg CH4 m-2 d-1",620.37718,"mg CH4 m-2 d-1",180,"seconds",-425.21,"mg CO2 m-2 d-1",NA,6.2617,"mg CO2 m-2 d-1",-418.9448,"mg CO2 m-2 d-1",300,"seconds",2016-08-18 13:34:00,"UTC",2016-08-18 15:20:00,"UTC",0.000278816,"m",0.5,"m s-1",NA,NA,NA,NA
1005,"32",1,34.376375625,"c",48.96,"mg CH4 m-2 d-1",7.629545,"mg CH4 m-2 d-1",56.58666,"mg CH4 m-2 d-1",240,"seconds",1478.6,"mg CO2 m-2 d-1",NA,0.0876,"mg CO2 m-2 d-1",1478.6875,"mg CO2 m-2 d-1",210,"seconds",2016-08-18 14:24:00,"UTC",2016-08-18 16:10:00,"UTC",0.000308216,"m",0.94,"m s-1",NA,NA,NA,NA
1005,"33",1,33.86192,"c",29.7,"mg CH4 m-2 d-1",0.269519,"mg CH4 m-2 d-1",29.96589,"mg CH4 m-2 d-1",210,"seconds",-991.01,"mg CO2 m-2 d-1",NA,1.7071,"mg CO2 m-2 d-1",-989.3075,"mg CO2 m-2 d-1",180,"seconds",2016-08-18 13:48:00,"UTC",2016-08-18 15:48:00,"UTC",0.000308216,"m",0.94,"m s-1",NA,NA,NA,NA
1005,"34",1,34.212473255814,"c",NA,"mg CH4 m-2 d-1",42.946139,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"seconds",-441.58,"mg CO2 m-2 d-1",NA,1.0807,"mg CO2 m-2 d-1",-440.5016,"mg CO2 m-2 d-1",240,"seconds",2016-08-18 14:02:00,"UTC",2016-08-18 16:01:00,"UTC",0.000308216,"m",0.94,"m s-1",NA,NA,NA,NA
1005,"35",1,33.7930453488372,"c",62.47,"mg CH4 m-2 d-1",537.64553,"mg CH4 m-2 d-1",600.1158,"mg CH4 m-2 d-1",60,"seconds",-663.22,"mg CO2 m-2 d-1",NA,5.7229,"mg CO2 m-2 d-1",-657.4928,"mg CO2 m-2 d-1",240,"seconds",2016-08-18 13:40:00,"UTC",2016-08-18 15:28:00,"UTC",0.000278816,"m",0.5,"m s-1",NA,NA,NA,NA
1006,"1",1,32.5857941860465,"c",65.94,"mg CH4 m-2 d-1",4.73679,"mg CH4 m-2 d-1",70.6782,"mg CH4 m-2 d-1",300,"seconds",0,"mg CO2 m-2 d-1",NA,0.0357,"mg CO2 m-2 d-1",0.0357,"mg CO2 m-2 d-1",240,"seconds",2016-08-23 14:37:00,"UTC",2016-08-23 14:41:00,"UTC",0,"m",0.41,"m s-1",NA,NA,NA,NA
1006,"2",1,32.2693112244898,"c",NA,"mg CH4 m-2 d-1",167.596385,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"seconds",0,"mg CO2 m-2 d-1",NA,1.039,"mg CO2 m-2 d-1",1.039,"mg CO2 m-2 d-1",300,"seconds",2016-08-23 13:54:00,"UTC",2016-08-23 13:57:00,"UTC",0,"m",0.49,"m s-1",NA,NA,NA,NA
1006,"3",1,34.1735941860465,"c",14.65,"mg CH4 m-2 d-1",0,"mg CH4 m-2 d-1",14.65257,"mg CH4 m-2 d-1",160,"seconds",0,"mg CO2 m-2 d-1",NA,0,"mg CO2 m-2 d-1",0,"mg CO2 m-2 d-1",180,"seconds",2016-08-23 15:53:00,"UTC",2016-08-23 16:30:00,"UTC",0,"m",0.73,"m s-1",NA,NA,NA,NA
1006,"4",1,32.3018051020408,"c",14.85,"mg CH4 m-2 d-1",33.027167,"mg CH4 m-2 d-1",47.87386,"mg CH4 m-2 d-1",300,"seconds",0,"mg CO2 m-2 d-1",NA,0.3282,"mg CO2 m-2 d-1",0.3282,"mg CO2 m-2 d-1",240,"seconds",2016-08-23 14:09:00,"UTC",2016-08-23 14:12:00,"UTC",0,"m",0.49,"m s-1",NA,NA,NA,NA
1006,"5",1,33.4186325581395,"c",123.24,"mg CH4 m-2 d-1",2936.756153,"mg CH4 m-2 d-1",3059.99853,"mg CH4 m-2 d-1",80,"seconds",-321.7,"mg CO2 m-2 d-1",NA,24.3575,"mg CO2 m-2 d-1",-297.3379,"mg CO2 m-2 d-1",180,"seconds",2016-08-23 15:06:00,"UTC",2016-08-23 15:10:00,"UTC",0,"m",0.41,"m s-1",NA,NA,NA,NA
1006,"6",1,32.2199224489796,"c",24.57,"mg CH4 m-2 d-1",8.793434,"mg CH4 m-2 d-1",33.36371,"mg CH4 m-2 d-1",300,"seconds",178.59,"mg CO2 m-2 d-1",NA,0.0664,"mg CO2 m-2 d-1",178.6609,"mg CO2 m-2 d-1",270,"seconds",2016-08-23 13:44:00,"UTC",2016-08-23 13:46:00,"UTC",0,"m",0.46,"m s-1",NA,NA,NA,NA
1006,"7",1,34.2667051020408,"c",56.57,"mg CH4 m-2 d-1",0,"mg CH4 m-2 d-1",56.56706,"mg CH4 m-2 d-1",300,"seconds",-365.33,"mg CO2 m-2 d-1",NA,0,"mg CO2 m-2 d-1",-365.3318,"mg CO2 m-2 d-1",300,"seconds",2016-08-23 15:40:00,"UTC",2016-08-23 15:40:00,"UTC",0,"m",0.73,"m s-1",NA,NA,NA,NA
1006,"8",1,33.751288372093,"c",NA,"mg CH4 m-2 d-1",1625.819858,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"seconds",0,"mg CO2 m-2 d-1",NA,2.7975,"mg CO2 m-2 d-1",2.7975,"mg CO2 m-2 d-1",240,"seconds",2016-08-23 15:19:00,"UTC",2016-08-23 15:23:00,"UTC",0,"m",0.41,"m s-1",NA,NA,NA,NA
1006,"9",1,32.3143790697674,"c",44.04,"mg CH4 m-2 d-1",0,"mg CH4 m-2 d-1",44.03755,"mg CH4 m-2 d-1",240,"seconds",-391.9,"mg CO2 m-2 d-1",NA,0,"mg CO2 m-2 d-1",-391.9047,"mg CO2 m-2 d-1",210,"seconds",2016-08-23 14:23:00,"UTC",2016-08-23 14:25:00,"UTC",0,"m",0.46,"m s-1",NA,NA,NA,NA
1006,"29",1,28.3212082352941,"c",26.99,"mg CH4 m-2 d-1",256.485016,"mg CH4 m-2 d-1",283.47694,"mg CH4 m-2 d-1",300,"seconds",0,"mg CO2 m-2 d-1",NA,2.5615,"mg CO2 m-2 d-1",2.5615,"mg CO2 m-2 d-1",300,"seconds",2016-08-23 12:28:00,"UTC",2016-08-23 12:32:00,"UTC",0,"m",0.44,"m s-1",NA,NA,NA,NA
1006,"30",1,25.8750546511628,"c",56.54,"mg CH4 m-2 d-1",1018.295481,"mg CH4 m-2 d-1",1074.83447,"mg CH4 m-2 d-1",60,"seconds",2053.08,"mg CO2 m-2 d-1",NA,10.386,"mg CO2 m-2 d-1",2063.471,"mg CO2 m-2 d-1",300,"seconds",2016-08-23 11:45:00,"UTC",2016-08-23 11:56:00,"UTC",0,"m",0.7,"m s-1",NA,NA,NA,NA
1006,"31",1,27.5441430232558,"c",19.06,"mg CH4 m-2 d-1",297.782565,"mg CH4 m-2 d-1",316.84295,"mg CH4 m-2 d-1",270,"seconds",572.01,"mg CO2 m-2 d-1",NA,2.0939,"mg CO2 m-2 d-1",574.1061,"mg CO2 m-2 d-1",270,"seconds",2016-08-23 12:12:00,"UTC",2016-08-23 12:15:00,"UTC",0,"m",0.7,"m s-1",NA,NA,NA,NA
1006,"32",1,30.4989151162791,"c",25.65,"mg CH4 m-2 d-1",0,"mg CH4 m-2 d-1",25.64527,"mg CH4 m-2 d-1",240,"seconds",0,"mg CO2 m-2 d-1",NA,0,"mg CO2 m-2 d-1",0,"mg CO2 m-2 d-1",240,"seconds",2016-08-23 13:13:00,"UTC",2016-08-23 13:17:00,"UTC",0,"m",0.44,"m s-1",NA,NA,NA,NA
1006,"33",1,29.4182918604651,"c",21.03,"mg CH4 m-2 d-1",0,"mg CH4 m-2 d-1",21.02538,"mg CH4 m-2 d-1",300,"seconds",0,"mg CO2 m-2 d-1",NA,0,"mg CO2 m-2 d-1",0,"mg CO2 m-2 d-1",300,"seconds",2016-08-23 12:47:00,"UTC",2016-08-23 12:51:00,"UTC",0,"m",0.44,"m s-1",NA,NA,NA,NA
1006,"39",1,31.6910306122449,"c",26.47,"mg CH4 m-2 d-1",8.702662,"mg CH4 m-2 d-1",35.17584,"mg CH4 m-2 d-1",300,"seconds",419.66,"mg CO2 m-2 d-1",NA,0.0657,"mg CO2 m-2 d-1",419.7285,"mg CO2 m-2 d-1",300,"seconds",2016-08-23 13:32:00,"UTC",2016-08-23 13:34:00,"UTC",0,"m",0.46,"m s-1",NA,NA,NA,NA
1007,"1",1,32.9593895348837,"c",73.06,"mg CH4 m-2 d-1",3.508725,"mg CH4 m-2 d-1",76.56406,"mg CH4 m-2 d-1",300,"seconds",-4046.94,"mg CO2 m-2 d-1",NA,0.094,"mg CO2 m-2 d-1",-4046.8457,"mg CO2 m-2 d-1",300,"seconds",2016-06-21 15:37:00,"UTC",2016-06-21 15:39:00,"UTC",0.002579162,"m",3.07,"m s-1",NA,NA,NA,NA
1007,"2",1,35.3731674418605,"c",28,"mg CH4 m-2 d-1",12.450965,"mg CH4 m-2 d-1",40.45172,"mg CH4 m-2 d-1",300,"seconds",-2963.93,"mg CO2 m-2 d-1",NA,0.3335,"mg CO2 m-2 d-1",-2963.5998,"mg CO2 m-2 d-1",300,"seconds",2016-06-21 18:02:00,"UTC",2016-06-21 18:05:00,"UTC",0.002731186,"m",3.58,"m s-1",NA,NA,NA,NA
1007,"3",1,33.672873255814,"c",36.99,"mg CH4 m-2 d-1",0,"mg CH4 m-2 d-1",36.99363,"mg CH4 m-2 d-1",300,"seconds",-2588.36,"mg CO2 m-2 d-1",NA,0,"mg CO2 m-2 d-1",-2588.3634,"mg CO2 m-2 d-1",300,"seconds",2016-06-21 16:04:00,"UTC",2016-06-21 16:07:00,"UTC",0.002579162,"m",3.07,"m s-1",NA,NA,NA,NA
1007,"4",1,35.1788825581395,"c",55.33,"mg CH4 m-2 d-1",28.037359,"mg CH4 m-2 d-1",83.36427,"mg CH4 m-2 d-1",300,"seconds",-1866.99,"mg CO2 m-2 d-1",NA,0.0859,"mg CO2 m-2 d-1",-1866.9045,"mg CO2 m-2 d-1",300,"seconds",2016-06-21 17:12:00,"UTC",2016-06-21 17:15:00,"UTC",0.002605805,"m",3.41,"m s-1",NA,NA,NA,NA
1007,"5",1,34.7134895348837,"c",60.44,"mg CH4 m-2 d-1",23.406748,"mg CH4 m-2 d-1",83.8471,"mg CH4 m-2 d-1",240,"seconds",-1799.8,"mg CO2 m-2 d-1",NA,0.0371,"mg CO2 m-2 d-1",-1799.7645,"mg CO2 m-2 d-1",240,"seconds",2016-06-21 16:42:00,"UTC",2016-06-21 17:00:00,"UTC",0.002605805,"m",3.41,"m s-1",NA,NA,NA,NA
1007,"6",1,33.2197,"c",74.1,"mg CH4 m-2 d-1",0,"mg CH4 m-2 d-1",74.09921,"mg CH4 m-2 d-1",300,"seconds",-2732.2,"mg CO2 m-2 d-1",NA,0,"mg CO2 m-2 d-1",-2732.2002,"mg CO2 m-2 d-1",300,"seconds",2016-06-21 15:48:00,"UTC",2016-06-21 15:52:00,"UTC",0.002579162,"m",3.07,"m s-1",NA,NA,NA,NA
1007,"7",1,35.4185709302326,"c",6.71,"mg CH4 m-2 d-1",7.346565,"mg CH4 m-2 d-1",14.05552,"mg CH4 m-2 d-1",90,"seconds",-449.28,"mg CO2 m-2 d-1",NA,0.1968,"mg CO2 m-2 d-1",-449.0846,"mg CO2 m-2 d-1",300,"seconds",2016-06-21 17:28:00,"UTC",2016-06-21 17:32:00,"UTC",0.002607656,"m",3.57,"m s-1",NA,NA,NA,NA
1007,"8",1,35.3259406976744,"c",50.47,"mg CH4 m-2 d-1",0,"mg CH4 m-2 d-1",50.47291,"mg CH4 m-2 d-1",300,"seconds",-1548.58,"mg CO2 m-2 d-1",NA,0,"mg CO2 m-2 d-1",-1548.585,"mg CO2 m-2 d-1",300,"seconds",2016-06-21 17:47:00,"UTC",2016-06-21 17:52:00,"UTC",0.002607656,"m",3.57,"m s-1",NA,NA,NA,NA
1007,"19",1,32.8862,"c",106.64,"mg CH4 m-2 d-1",2.312094,"mg CH4 m-2 d-1",108.95653,"mg CH4 m-2 d-1",300,"seconds",-3998.22,"mg CO2 m-2 d-1",NA,0.0619,"mg CO2 m-2 d-1",-3998.1585,"mg CO2 m-2 d-1",300,"seconds",2016-06-21 15:15:00,"UTC",2016-06-21 15:19:00,"UTC",0.002405086,"m",2.89,"m s-1",NA,NA,NA,NA
1007,"20",1,31.8566523255814,"c",85.34,"mg CH4 m-2 d-1",18.87262,"mg CH4 m-2 d-1",104.21556,"mg CH4 m-2 d-1",240,"seconds",-2264.32,"mg CO2 m-2 d-1",NA,0.1994,"mg CO2 m-2 d-1",-2264.1198,"mg CO2 m-2 d-1",240,"seconds",2016-06-21 14:35:00,"UTC",2016-06-21 14:38:00,"UTC",0.002405086,"m",2.89,"m s-1",NA,NA,NA,NA
1007,"21",1,28.7812023255814,"c",46.47,"mg CH4 m-2 d-1",55.964986,"mg CH4 m-2 d-1",102.43499,"mg CH4 m-2 d-1",240,"seconds",998.53,"mg CO2 m-2 d-1",NA,6.6044,"mg CO2 m-2 d-1",1005.1325,"mg CO2 m-2 d-1",240,"seconds",2016-06-21 13:42:00,"UTC",2016-06-21 13:45:00,"UTC",0.002107927,"m",2.51,"m s-1",NA,NA,NA,NA
1007,"22",1,31.446188372093,"c",32.98,"mg CH4 m-2 d-1",3.386284,"mg CH4 m-2 d-1",36.36174,"mg CH4 m-2 d-1",240,"seconds",-981.76,"mg CO2 m-2 d-1",NA,0.0907,"mg CO2 m-2 d-1",-981.6728,"mg CO2 m-2 d-1",240,"seconds",2016-06-21 14:23:00,"UTC",2016-06-21 14:26:00,"UTC",0.002336079,"m",2.37,"m s-1",NA,NA,NA,NA
1007,"23",1,32.1405662790698,"c",50.72,"mg CH4 m-2 d-1",2.269244,"mg CH4 m-2 d-1",52.98646,"mg CH4 m-2 d-1",300,"seconds",-1609.12,"mg CO2 m-2 d-1",NA,0.0608,"mg CO2 m-2 d-1",-1609.0581,"mg CO2 m-2 d-1",300,"seconds",2016-06-21 14:45:00,"UTC",2016-06-21 14:48:00,"UTC",0.002405086,"m",2.89,"m s-1",NA,NA,NA,NA
1007,"24",1,32.9466430232558,"c",67.76,"mg CH4 m-2 d-1",6.98602,"mg CH4 m-2 d-1",74.74247,"mg CH4 m-2 d-1",300,"seconds",-2883.22,"mg CO2 m-2 d-1",NA,0.1871,"mg CO2 m-2 d-1",-2883.0373,"mg CO2 m-2 d-1",300,"seconds",2016-06-21 15:26:00,"UTC",2016-06-21 15:29:00,"UTC",0.002405086,"m",2.89,"m s-1",NA,NA,NA,NA
1007,"25",1,30.4614825581395,"c",108.26,"mg CH4 m-2 d-1",12.658791,"mg CH4 m-2 d-1",120.91886,"mg CH4 m-2 d-1",300,"seconds",-1185.18,"mg CO2 m-2 d-1",NA,2.2901,"mg CO2 m-2 d-1",-1182.8861,"mg CO2 m-2 d-1",300,"seconds",2016-06-21 14:02:00,"UTC",2016-06-21 14:06:00,"UTC",0.002107927,"m",2.51,"m s-1",NA,NA,NA,NA
1008,"2",1,31.415223255814,"c",99.82,"mg CH4 m-2 d-1",5.922048,"mg CH4 m-2 d-1",105.73901,"mg CH4 m-2 d-1",300,"seconds",410.41,"mg CO2 m-2 d-1",NA,0.3021,"mg CO2 m-2 d-1",410.7087,"mg CO2 m-2 d-1",300,"seconds",2016-06-16 12:37:00,"UTC",2016-06-16 12:40:00,"UTC",3.3081e-05,"m",3.21,"m s-1",NA,NA,NA,NA
1008,"3",1,31.0307887755102,"c",50.7,"mg CH4 m-2 d-1",0,"mg CH4 m-2 d-1",50.7017,"mg CH4 m-2 d-1",300,"seconds",1985.91,"mg CO2 m-2 d-1",NA,0,"mg CO2 m-2 d-1",1985.906,"mg CO2 m-2 d-1",270,"seconds",2016-06-16 13:44:00,"UTC",2016-06-16 13:46:00,"UTC",3.3939e-05,"m",3.52,"m s-1",NA,NA,NA,NA
1008,"4",1,31.7047645348837,"c",56.32,"mg CH4 m-2 d-1",6.29076,"mg CH4 m-2 d-1",62.61031,"mg CH4 m-2 d-1",300,"seconds",268.64,"mg CO2 m-2 d-1",NA,0.3209,"mg CO2 m-2 d-1",268.9635,"mg CO2 m-2 d-1",300,"seconds",2016-06-16 15:15:00,"UTC",2016-06-16 15:10:00,"UTC",3.3939e-05,"m",4.61,"m s-1",NA,NA,NA,NA
1008,"5",1,30.9536255102041,"c",34.21,"mg CH4 m-2 d-1",3.708278,"mg CH4 m-2 d-1",37.91751,"mg CH4 m-2 d-1",240,"seconds",896.96,"mg CO2 m-2 d-1",NA,0.1892,"mg CO2 m-2 d-1",897.1507,"mg CO2 m-2 d-1",240,"seconds",2016-06-16 14:25:00,"UTC",2016-06-16 14:26:00,"UTC",3.3939e-05,"m",3.52,"m s-1",NA,NA,NA,NA
1008,"6",1,32.5783465753425,"c",42.3,"mg CH4 m-2 d-1",1.199828,"mg CH4 m-2 d-1",43.49551,"mg CH4 m-2 d-1",300,"seconds",735.53,"mg CO2 m-2 d-1",NA,0.0612,"mg CO2 m-2 d-1",735.5935,"mg CO2 m-2 d-1",300,"seconds",2016-06-16 13:07:00,"UTC",2016-06-16 13:10:00,"UTC",3.3081e-05,"m",3.21,"m s-1",NA,NA,NA,NA
1008,"7",1,30.9195707317073,"c",29.71,"mg CH4 m-2 d-1",0.029935,"mg CH4 m-2 d-1",29.74076,"mg CH4 m-2 d-1",300,"seconds",1868.69,"mg CO2 m-2 d-1",NA,0.3752,"mg CO2 m-2 d-1",1869.0679,"mg CO2 m-2 d-1",300,"seconds",2016-06-16 14:01:00,"UTC",2016-06-16 14:08:00,"UTC",3.3939e-05,"m",3.52,"m s-1",NA,NA,NA,NA
1008,"8",1,31.2702081632653,"c",57.5,"mg CH4 m-2 d-1",13.078736,"mg CH4 m-2 d-1",70.57728,"mg CH4 m-2 d-1",300,"seconds",1164.44,"mg CO2 m-2 d-1",NA,0.1384,"mg CO2 m-2 d-1",1164.583,"mg CO2 m-2 d-1",300,"seconds",2016-06-16 14:48:00,"UTC",2016-06-16 14:50:00,"UTC",3.3939e-05,"m",4.61,"m s-1",NA,NA,NA,NA
1008,"9",1,31.481471641791,"c",58.13,"mg CH4 m-2 d-1",3.65482,"mg CH4 m-2 d-1",61.78251,"mg CH4 m-2 d-1",240,"seconds",743.58,"mg CO2 m-2 d-1",NA,0.1864,"mg CO2 m-2 d-1",743.7636,"mg CO2 m-2 d-1",240,"seconds",2016-06-16 13:30:00,"UTC",2016-06-16 13:35:00,"UTC",3.3939e-05,"m",3.52,"m s-1",NA,NA,NA,NA
1008,"10",1,32.2043755813953,"c",152.14,"mg CH4 m-2 d-1",1.789772,"mg CH4 m-2 d-1",153.92559,"mg CH4 m-2 d-1",300,"seconds",1023.21,"mg CO2 m-2 d-1",NA,0.0913,"mg CO2 m-2 d-1",1023.3009,"mg CO2 m-2 d-1",300,"seconds",2016-06-16 12:52:00,"UTC",2016-06-16 12:55:00,"UTC",3.3081e-05,"m",3.21,"m s-1",NA,NA,NA,NA
1008,"12",1,35.3148658823529,"c",24.55,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",300,"seconds",588.34,"mg CO2 m-2 d-1",NA,NA,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",300,"seconds",2016-06-16 15:48:00,"UTC",2016-06-16 16:50:00,"UTC",9.9805e-05,"m",5.49,"m s-1",NA,NA,NA,NA
1008,"32",1,28.7161457943925,"c",66.75,"mg CH4 m-2 d-1",1419.504503,"mg CH4 m-2 d-1",1486.25719,"mg CH4 m-2 d-1",35,"seconds",3737.97,"mg CO2 m-2 d-1",NA,261.9002,"mg CO2 m-2 d-1",3999.871,"mg CO2 m-2 d-1",300,"seconds",2016-06-16 11:06:00,"UTC",2016-06-16 11:23:00,"UTC",3.3081e-05,"m",3,"m s-1",NA,NA,NA,NA
1008,"33",1,31.3485387755102,"c",101.72,"mg CH4 m-2 d-1",155.322255,"mg CH4 m-2 d-1",257.04231,"mg CH4 m-2 d-1",100,"seconds",1011.83,"mg CO2 m-2 d-1",NA,0.8049,"mg CO2 m-2 d-1",1012.638,"mg CO2 m-2 d-1",300,"seconds",2016-06-16 12:25:00,"UTC",2016-06-16 12:29:00,"UTC",3.3081e-05,"m",2.73,"m s-1",NA,NA,NA,NA
